user_id,home_country,avg_txn_amount,preferred_channel,account_age_days
U103975,IN,105.13,WIRE_TRANSFER,252
U103976,IN,120.71,WIRE_TRANSFER,1274
U103977,IN,236.47,UPI_WALLET,561
U103978,IN,155.0,CARD_NOT_PRESENT,242
U103979,US,70.74,CARD_PRESENT,981
U103980,IN,77.39,CARD_PRESENT,1073
U103981,IN,181.56,CARD_PRESENT,741
U103982,US,103.68,CARD_NOT_PRESENT,286
U103983,IN,93.54,UPI_WALLET,1021
U103984,IN,69.16,WIRE_TRANSFER,389
U103985,IN,177.13,CARD_PRESENT,102
U103986,IN,46.91,CARD_PRESENT,1128
U103987,IN,61.77,CARD_PRESENT,165
U103988,BR,176.77,WIRE_TRANSFER,2414
U103989,BR,175.38,UPI_WALLET,2096
U103990,RU,328.54,CARD_NOT_PRESENT,2314
U103991,IN,83.18,CARD_NOT_PRESENT,257
U103992,IN,69.93,CARD_NOT_PRESENT,1163
U103993,IN,75.06,CARD_PRESENT,2060
U103994,IN,24.21,CARD_PRESENT,1439
U103995,IN,15.23,CARD_PRESENT,766
U103996,IN,104.88,CARD_PRESENT,2079
U103997,IN,66.18,CARD_NOT_PRESENT,773
U103998,IN,49.43,CARD_PRESENT,2434
U103999,IN,92.62,UPI_WALLET,252
